emb_type,m,n,k,cohesion-lit-gpt-p-val,cohesion-lit-bot-p-val,separation-lit-gpt-p-val,separation-lit-bot-p-val,RS-lit-gpt-p-val,RS-lit-bot-p-val,RMSSTD-lit-gpt-p-val,RMSSTD-lit-bot-p-val
skipgram,8,5,8,1.2691288948273633e-43,0.0,1.3940786543822222e-20,7.840896200185264e-173,0.0574203903938405,0.0,2.9204600281541923e-43,0.0
skipgram,8,5,9,2.755472520066748e-45,0.0,1.7255177959122747e-18,1.4022783484221794e-165,0.4516519285765319,0.0,6.57125014600057e-45,0.0
skipgram,8,5,10,7.713894211145434e-47,0.0,5.764677373047689e-17,1.4443949364398454e-167,0.846173637896225,0.0,1.928369984043774e-46,0.0
skipgram,8,6,5,3.999237892040372e-34,0.0,5.713086917273897e-46,5.82192632072816e-310,7.953932290862049e-32,3.637471943658193e-98,5.612055715680129e-34,0.0
skipgram,8,6,6,1.1534622222326229e-35,0.0,9.699730866321338e-41,2.0456264576391248e-276,1.9228760256484614e-24,4.697648935007839e-213,1.7560771058840392e-35,0.0
skipgram,8,6,7,3.4636124049540498e-37,0.0,5.775226246912227e-36,1.3729422797775588e-237,1.2597709660492618e-17,5.074171603084863e-272,5.6102892632901914e-37,0.0
skipgram,8,6,8,6.548212105029376e-39,0.0,6.185648875060147e-32,5.323513509960887e-208,2.9418785361646348e-12,1.1664160755183748e-297,1.1133302377273303e-38,0.0
skipgram,8,6,9,2.1309736530853566e-40,0.0,6.810668388295662e-29,3.9936651395679724e-189,1.1176700212372733e-08,2.785035658309026e-309,3.959920572364894e-40,0.0
skipgram,8,6,10,1.313677946665138e-41,0.0,1.3775699272336744e-26,1.8033747848237743e-183,3.17968030499551e-06,0.0,2.5422540479672976e-41,0.0
skipgram,8,7,5,4.586645423702206e-33,0.0,1.8692298154217848e-51,0.0,1.3395579340745892e-39,1.8828034699162663e-14,5.6846146253352725e-33,0.0
skipgram,8,7,6,6.93783268025719e-34,0.0,1.516764566463005e-47,9.754631480923843e-304,1.2743334437817995e-34,7.59053980480593e-111,8.768234119706053e-34,0.0
skipgram,8,7,7,7.102693344889382e-35,0.0,3.1234561114528017e-44,3.0681728840514217e-274,9.659418976817277e-30,8.171427476664544e-207,1.0273964132558516e-34,0.0
skipgram,8,7,8,6.633770225205616e-36,0.0,8.374318712243603e-41,4.522474435420892e-242,1.1931093573393486e-24,1.1143862905914013e-260,9.548409979447897e-36,0.0
skipgram,8,7,9,6.9137639103187615e-37,0.0,1.0202527940113377e-37,1.1951073597575417e-217,4.383404771562204e-20,1.0523187661335012e-286,1.0728680475484109e-36,0.0
skipgram,8,7,10,7.085603699523751e-38,0.0,4.551204064774206e-35,3.62131783790111e-202,1.812050711526889e-16,2.438607146824717e-300,1.1018745674680434e-37,0.0
skipgram,8,8,5,2.2319906434536602e-32,0.0,5.767093970955013e-54,0.0,1.7570344734487117e-43,1.5551716671851066e-05,2.7398191322322376e-32,0.0
skipgram,8,8,6,1.28666158228336e-32,0.0,3.2754271278312407e-52,0.0,2.0561505515794492e-41,3.192953587624616e-30,1.5966203265504054e-32,0.0
skipgram,8,8,7,3.615173046047866e-33,0.0,1.134739044950589e-49,1.3395211170981555e-299,9.188832694797504e-38,1.2929728203490039e-118,4.8518785319946256e-33,0.0
skipgram,8,8,8,5.591107849971012e-34,0.0,1.2135540101112851e-46,5.881097956277472e-274,1.6428170115809765e-33,6.137144835573134e-199,7.392452230460688e-34,0.0
skipgram,8,8,9,1.4070805804486514e-34,0.0,1.9755473018990906e-44,7.022092132992125e-248,2.1608092309748905e-30,1.755924635987813e-249,1.9349281986121287e-34,0.0
skipgram,8,8,10,2.8385619124595984e-35,0.0,7.383918746476395e-42,1.3540484486436938e-227,1.482177751614259e-26,1.952425239680788e-275,4.0954054083271207e-35,0.0
skipgram,8,9,5,5.346338744307873e-32,0.0,7.98490798140632e-55,0.0,1.158812595159898e-44,1.0008665357772745e-43,6.152142070674777e-32,0.0
skipgram,8,9,6,6.052699157466011e-32,0.0,3.451646530891449e-54,0.0,2.7113342946113e-44,0.4538808753667075,6.945236338852793e-32,0.0
skipgram,8,9,7,4.1927096984780205e-32,0.0,9.381666853219736e-53,0.0,2.1472057331143996e-42,5.617878896487212e-44,5.114103720847821e-32,0.0
skipgram,8,9,8,1.742978144848511e-32,0.0,9.461228616614405e-51,3.2887643200403115e-297,9.38694790306464e-40,7.856447378422694e-120,2.2097164321465082e-32,0.0
skipgram,8,9,9,5.305350366783719e-33,0.0,1.882417962103164e-48,5.045864791481438e-276,5.033606406850646e-37,1.3447868962084367e-189,6.908559677449813e-33,0.0
skipgram,8,9,10,1.4002837311127707e-33,0.0,1.6734341169900451e-46,2.575732326222564e-253,8.751903075738669e-34,2.408620286584882e-236,1.8776373061985676e-33,0.0
skipgram,8,10,5,7.982733732857593e-32,0.0,3.198596414036125e-54,0.0,3.3631072729047293e-44,8.916256936068846e-95,9.14914207117793e-32,0.0
skipgram,8,10,6,1.7593290845667715e-31,0.0,1.4954034004655908e-54,0.0,6.033732630642392e-45,9.330749011621367e-17,2.0040250368427715e-31,0.0
skipgram,8,10,7,1.5568732981360476e-31,0.0,6.681274500005889e-54,0.0,2.0097889614880424e-44,7.132887608829286e-06,1.86009940754048e-31,0.0
skipgram,8,10,8,1.270342460898304e-31,0.0,5.983369425333807e-53,0.0,4.071871289198428e-43,1.652534664520581e-52,1.512703591657959e-31,0.0
skipgram,8,10,9,6.983030059129826e-32,0.0,2.8385544728153135e-51,7.811324206485436e-296,6.36966152973261e-41,2.9472555411392362e-120,8.542344162689279e-32,0.0
skipgram,8,10,10,3.4520182734384303e-32,0.0,1.1029223516846644e-49,5.968702519451543e-277,5.0441456730820655e-39,1.2464669176808336e-179,4.1927096984780205e-32,0.0
cbow,1,2,5,6.446862821142607e-134,0.0,3.8108981089689724e-161,0.0,7.055742538996009e-107,0.0,2.9579694425948026e-134,0.0
cbow,1,2,6,2.2134776843896624e-143,0.0,1.5322968319970762e-159,0.0,3.677834741174805e-94,1.0262884443326009e-301,8.720186215349154e-144,0.0
cbow,1,2,7,2.752353693964294e-150,0.0,1.2460173622662484e-158,0.0,1.869051821659877e-72,3.929773614274805e-286,8.339057101634809e-151,0.0
cbow,1,2,8,8.128369044240313e-155,0.0,3.427146131007208e-158,0.0,1.4013571170920047e-68,3.938902378709997e-270,2.266422009628733e-155,0.0
cbow,1,2,9,2.850161702248382e-154,0.0,2.498844803796076e-158,0.0,8.716756100127708e-66,2.1376434473434542e-260,5.698835662006844e-155,0.0
cbow,1,2,10,1.985554834881491e-152,0.0,1.5585770671392296e-158,0.0,7.583442198488197e-66,3.0205631315045367e-242,3.8815702648722354e-153,0.0
cbow,1,3,5,8.673166514040258e-172,0.0,3.682304948434253e-152,0.0,2.069500034207447e-23,0.0,7.139541373221854e-172,0.0
cbow,1,3,6,1.97245411797919e-161,0.0,3.486878376210667e-157,0.0,4.027247617963736e-39,0.0,1.4544652294590176e-161,0.0
cbow,1,3,7,5.93193633040841e-146,0.0,2.7819231506451782e-161,0.0,1.47331630332699e-59,0.0,4.319992701526597e-146,0.0
cbow,1,3,8,2.2179734281588693e-150,0.0,2.7330969979285044e-160,0.0,1.3095989213347336e-52,0.0,1.5851397039852122e-150,0.0
cbow,1,3,9,5.273584134905904e-154,0.0,1.2419114882012868e-159,0.0,6.365529976230921e-47,0.0,3.4129560880548185e-154,0.0
cbow,1,3,10,1.403873205151707e-156,0.0,3.047648536727789e-159,0.0,5.988501969571256e-42,0.0,7.976059759149802e-157,0.0
cbow,1,4,5,2.151189590581969e-177,0.0,2.255802489473289e-148,0.0,3.8893702753668105e-19,0.0,1.9893151501739043e-177,0.0
cbow,1,4,6,6.764394631216649e-175,0.0,5.4216931367527475e-151,0.0,4.1530980777123354e-09,0.0,6.178365709450562e-175,0.0
cbow,1,4,7,2.9990468810890636e-170,0.0,1.908483208709684e-154,0.0,2.3441827321454228e-11,0.0,2.540258210148051e-170,0.0
cbow,1,4,8,3.53754117716422e-164,0.0,1.1179644761500216e-157,0.0,3.4534097292434093e-16,0.0,3.056101347826261e-164,0.0
cbow,1,4,9,2.6135553433785822e-157,0.0,4.09584591948739e-160,0.0,1.4213972656516618e-20,0.0,2.2603000694890105e-157,0.0
cbow,1,4,10,1.1507548685325666e-159,0.0,1.4734891123455278e-159,0.0,3.1914863426129054e-17,0.0,9.13573320292155e-160,0.0
cbow,1,5,5,2.1397971935935632e-172,0.0,2.5329860894621437e-152,0.0,3.068809315947926e-22,0.0,2.0500678163759523e-172,0.0
cbow,1,5,6,8.76379014644448e-179,0.0,1.018392237693261e-147,0.0,1.6001677461791632e-08,0.0,8.262479621145827e-179,0.0
cbow,1,5,7,7.205655913272365e-178,0.0,3.1193353942702095e-149,0.0,0.041119554784828,0.0,6.868838653753102e-178,0.0
cbow,1,5,8,2.3895223196870725e-175,0.0,7.91921852091661e-152,0.0,0.061358533000411,0.0,2.2541290871836154e-175,0.0
cbow,1,5,9,3.7256999722323424e-172,0.0,2.4336859512967716e-154,0.0,0.0247093521235843,0.0,3.631225690564143e-172,0.0
cbow,1,5,10,6.953702887425402e-169,0.0,2.8140487258371263e-156,0.0,0.0078749560641427,0.0,6.622807322820455e-169,0.0
cbow,1,6,5,1.5853679854007098e-168,0.0,1.1562641101716537e-155,0.0,6.260122382455952e-24,0.0,1.5004439235491452e-168,0.0
cbow,1,6,6,3.006155011638528e-174,0.0,7.712727239743176e-151,0.0,3.839811929236677e-10,0.0,2.860885790832672e-174,0.0
cbow,1,6,7,6.844070882037992e-180,0.0,1.534480124828539e-146,0.0,0.0121688060605395,0.0,6.536658480869281e-180,0.0
cbow,1,6,8,2.2438902334560504e-179,0.0,1.131126626893488e-147,0.0,0.2523251301519488,0.0,2.1432448752322568e-179,0.0
cbow,1,6,9,2.977160550315771e-178,0.0,1.2877564180744068e-149,0.0,0.0696122483785912,0.0,2.831674664700543e-178,0.0
cbow,1,6,10,2.2359592857726576e-176,0.0,1.5269219694119007e-151,0.0,0.0540179464590898,0.0,2.0681746113767964e-176,0.0
cbow,1,7,5,2.204034778921921e-166,0.0,3.476700309860957e-158,0.0,1.7180784119486752e-24,0.0,2.2086765173940062e-166,0.0
cbow,1,7,6,4.124153243910018e-171,0.0,4.954577485289855e-153,0.0,1.1308840477291811e-10,0.0,4.028478731158438e-171,0.0
cbow,1,7,7,5.091560634942301e-176,0.0,9.81242663663626e-149,0.0,0.0070828880170308,0.0,4.8547857525946284e-176,0.0
cbow,1,7,8,1.1010573279162497e-180,0.0,6.512591469133044e-145,0.0,0.587844470584427,0.0,1.0771713580901078e-180,0.0
cbow,1,7,9,1.1889015893738973e-180,0.0,9.974020705095503e-146,0.0,6.174450922599504e-05,0.0,1.1453930286754444e-180,0.0
cbow,1,7,10,7.602040822261864e-180,0.0,2.357680944553644e-147,0.0,1.1163104320614249e-06,0.0,7.1190340439951024e-180,0.0
cbow,1,8,5,5.670710172012821e-165,0.0,3.8579359029275836e-160,0.0,7.095381085784281e-24,0.0,5.518365340821669e-165,0.0
cbow,1,8,6,7.163149287096947e-169,0.0,6.689810638021637e-155,0.0,3.225804140676674e-11,0.0,7.163149287096947e-169,0.0
cbow,1,8,7,3.808427026964112e-173,0.0,1.1532630414310917e-150,0.0,0.0035393841883586,0.0,3.775866970145173e-173,0.0
cbow,1,8,8,2.70830398221961e-177,0.0,6.09054586109589e-147,0.0,0.5958721770452251,0.0,2.6044444795005004e-177,0.0
cbow,1,8,9,1.3882741097741893e-181,0.0,2.880485092806171e-143,0.0,0.0010859782560924,0.0,1.3730954984238305e-181,0.0
cbow,1,8,10,1.0972043048557988e-181,0.0,5.529758786778821e-144,0.0,7.207606044874036e-11,0.0,1.0546156088731834e-181,0.0
cbow,1,9,5,2.607199095462236e-164,0.0,6.908194499952569e-162,0.0,9.445456928542085e-22,0.0,2.601754349764111e-164,0.0
cbow,1,9,6,2.9107847387331268e-167,0.0,8.291567989661267e-157,0.0,2.363830296533852e-11,0.0,2.8500265124521127e-167,0.0
cbow,1,9,7,2.981597267522472e-171,0.0,5.266668165984853e-152,0.0,0.0023847422265888,0.0,2.8876370376137332e-171,0.0
cbow,1,9,8,1.2534330169484982e-174,0.0,8.954869827771938e-149,0.0,0.7595154223327768,0.0,1.2426708041161639e-174,0.0
cbow,1,9,9,1.5484074243237862e-178,0.0,5.268843591479925e-145,0.0,0.0006979856116055,0.0,1.541670988508699e-178,0.0
cbow,1,9,10,2.0725486115894707e-182,0.0,1.3975384669709076e-141,0.0,6.8329070214118415e-09,0.0,2.045324435805408e-182,0.0
cbow,1,10,5,1.5969175691875198e-163,0.0,1.906595118395336e-163,0.0,1.1282235621326803e-20,0.0,1.580352363716558e-163,0.0
cbow,1,10,6,2.7778386451338984e-166,0.0,3.1442872561339806e-158,0.0,3.904006994050242e-11,0.0,2.737242039405444e-166,0.0
cbow,1,10,7,2.5934181556342903e-169,0.0,5.7762237200528704e-154,0.0,0.0005793225823851,0.0,2.5769575321426956e-169,0.0
cbow,1,10,8,1.8261284578905268e-172,0.0,2.1610751870075002e-150,0.0,0.986128272137576,0.0,1.8300447287967222e-172,0.0
cbow,1,10,9,5.7476134742986605e-176,0.0,9.294537636951734e-147,0.0,0.0011350573286377,0.0,5.722790021833223e-176,0.0
cbow,1,10,10,1.696318097050071e-179,0.0,3.090024803028969e-143,0.0,4.054574663295804e-09,0.0,1.6889182063098036e-179,0.0
cbow,2,2,5,4.1418658231147255e-46,6.888790531046674e-46,4.9114184989196337e-169,3.355756939457342e-81,4.02972495986588e-210,6.182349168384466e-70,2.2396311566899824e-45,1.7119728591196244e-54
cbow,2,2,6,2.519041652159967e-31,2.5121621113525196e-38,1.1996691830624459e-166,2.150460492656416e-79,8.734530637972445e-204,8.259907718480257e-59,1.4468245342542655e-30,6.710414542830186e-48
cbow,2,2,7,8.230874128341468e-15,8.654389311654111e-57,2.37712607457436e-167,1.7335066284567203e-75,6.733703150340255e-210,4.426885874641692e-32,3.052593027204012e-14,4.2098066597769293e-69
cbow,2,2,8,2.069500034207447e-23,2.787982104116606e-34,5.742432819000229e-165,1.3390985179742838e-80,7.84514104653891e-207,1.352837923917063e-63,1.364267813779626e-22,6.561487520363672e-46
cbow,2,2,9,1.6914524563452586e-25,6.918705007946082e-13,9.53883855254084e-164,1.355317311995692e-85,1.3703928087948088e-204,4.316127658287097e-107,1.4512943943673911e-24,9.76951651528048e-22
cbow,2,2,10,4.361431559206246e-25,0.9465069649956132,1.8477480041759462e-162,1.486496040732656e-90,9.16379715576777e-201,1.2603827144384116e-162,4.4945492111976955e-24,0.0089016119345021
cbow,2,3,5,1.241583689310275e-63,2.9111808979862824e-50,3.9464658254164053e-166,2.9619487135241443e-120,1.17605390789761e-208,5.043490931381336e-127,2.823248416949819e-63,1.3669705215271472e-51
cbow,2,3,6,1.194551980792143e-65,3.919572591885495e-05,2.6251882004723387e-161,9.470166775466896e-148,1.0091984829793651e-204,8.16511724469121e-244,3.4424176337267503e-65,1.446900274595181e-05
cbow,2,3,7,5.664910287967935e-69,1.3838171508840376e-05,4.4379219858866464e-157,2.1266285768346767e-162,3.4273541108403945e-197,4.0651133155605455e-297,2.092577687788039e-68,4.109383246429741e-05
cbow,2,3,8,1.4304169354157764e-64,0.0020161413838325,7.465457010302655e-156,4.2250959447762645e-154,7.677099514882887e-197,5.478746396452271e-284,5.9641136836607935e-64,0.0049678926455226
cbow,2,3,9,6.605818912521392e-58,0.0902878968157548,1.9068191517697384e-155,1.2749455834684082e-146,4.112349706259173e-198,4.617153560559593e-269,3.1650294335368784e-57,0.1712814608995084
cbow,2,3,10,2.681939015343421e-50,0.9090133582894,4.118315300011217e-155,4.091163110968661e-140,1.2044105186049992e-197,7.694723952127033e-252,1.3767064682225109e-49,0.7965868770125626
cbow,2,4,5,2.761424849873614e-72,2.120348999990703e-51,9.39534973447426e-169,5.323014880506459e-130,3.7346848336925084e-207,1.3012689023644226e-138,4.692627540648354e-72,1.6204349657718113e-51
cbow,2,4,6,3.130028530424776e-71,2.241918930128638e-09,8.674912361521434e-165,1.6356441736082753e-163,4.009400001758371e-205,3.334718719554723e-255,5.982639353448611e-71,2.0252834815707387e-09
cbow,2,4,7,1.2266060143021381e-72,0.8515349109103566,4.3778092225009356e-161,1.5583549644773685e-179,3.2657667501327237e-202,2.1293662027250257e-304,2.704914754276965e-72,0.8404228719527734
cbow,2,4,8,3.724393991855772e-76,5.234571795454868e-05,1.7646503873779343e-157,2.036382969917388e-187,2.9080075047114996e-196,0.0,9.295526729006711e-76,5.4759336295217567e-05
cbow,2,4,9,1.2917036548343952e-78,7.439777663481934e-11,1.3117575903651856e-154,2.058091876813993e-189,9.197670510208727e-190,0.0,3.5209054156022477e-78,7.545970955399691e-11
cbow,2,4,10,2.207601398694348e-77,8.691656006283252e-08,1.6064794319702312e-153,4.867482345932381e-181,2.7011736393330456e-187,0.0,7.100586250753246e-77,9.071072906303817e-08
cbow,2,5,5,2.0851016237154118e-77,6.799663242659705e-184,6.278315488057008e-171,5.332582342734578e-58,6.966452481000074e-203,0.6120175254028286,2.923945520341448e-77,7.581873184718113e-184
cbow,2,5,6,2.4768557381026238e-76,1.7408397719294196e-30,8.668476003719427e-169,1.0540174911950253e-155,8.457813838897229e-206,1.088586598526188e-201,3.687671751601531e-76,1.833168437761677e-30
cbow,2,5,7,2.81773023701198e-76,1.469994662552437e-07,9.946492797842459e-166,2.0325376357668155e-182,2.3443390332285543e-204,8.84698969785476e-282,4.7911778483702754e-76,1.5574537688732454e-07
cbow,2,5,8,3.025738807862513e-77,0.0564821348299498,1.169448746947588e-162,2.3553044829540738e-192,1.055224554069534e-200,6.6364495246465e-310,5.125922346291287e-77,0.0579957111074192
cbow,2,5,9,3.2797291848557277e-79,0.7893662191920099,7.016898116097077e-160,1.729021511103806e-196,2.9414458837195576e-196,0.0,6.188164434668758e-79,0.7744361579007448
cbow,2,5,10,4.587408396961695e-81,0.098473877515778,1.1457723354837423e-157,1.9334845510245732e-197,1.1113696110019936e-192,0.0,9.23140778645599e-81,0.0929074318144105
cbow,2,6,5,1.395635938644436e-81,1.631523002674026e-241,1.877699406110956e-172,2.1784826303470911e-13,2.0260873276084293e-196,1.4067773601486065e-72,1.700993400451991e-81,1.792831712340109e-241
cbow,2,6,6,4.3811086344313056e-80,6.5637406941266974e-139,3.171998914015677e-171,2.817842931560577e-84,1.0601164220192304e-200,1.3609923791157464e-20,5.9859057318492216e-80,7.54309189812352e-139
cbow,2,6,7,8.152663701272732e-80,3.117996101688078e-26,3.410030386583326e-169,4.459463956510876e-169,2.3981707858628813e-202,1.4549010807767914e-225,1.1814170085142164e-79,3.396909030443412e-26
cbow,2,6,8,3.9633139459264916e-80,7.684399086917705e-10,9.27866240414946e-167,2.7328586404001806e-190,5.1867255807955056e-201,5.1330892133584704e-285,5.2835468714059076e-80,8.191804881125627e-10
cbow,2,6,9,8.384099250131321e-81,8.077937717620348e-05,1.4546877198494858e-164,1.6656904477469272e-197,6.668863137301864e-199,8.078532349931058e-306,1.2796510398536652e-80,8.534341066590308e-05
cbow,2,6,10,4.539017570936042e-82,0.0049810489473433,2.19563665787716e-162,4.657833987838807e-199,1.9984683143443152e-196,0.0,7.106009420141155e-82,0.0052751050822561
cbow,2,7,5,6.458967264503037e-85,2.8154369439387747e-264,2.4948619372698063e-173,0.9523269757191376,6.706100990788642e-191,3.224818830937714e-142,7.694373727835798e-85,2.9871267214189197e-264
cbow,2,7,6,6.012085114854862e-83,2.804723106182101e-205,1.3703688213954295e-172,3.322595188845304e-33,1.4196422104613028e-195,1.5264870725848607e-22,7.405179365958967e-83,3.1674227656127013e-205
cbow,2,7,7,2.6920893319496145e-82,1.1188236821441025e-110,2.567720057476379e-171,3.4559374150934974e-104,8.794620056582621e-198,7.220814539782366e-55,3.776709519728822e-82,1.2584474638900774e-110
cbow,2,7,8,1.5107785863341593e-82,7.449126617393825e-27,1.997455677347283e-169,3.129057686485937e-176,1.2551997986043044e-197,3.5712496912054835e-234,2.0199180837011864e-82,8.037261205496217e-27
cbow,2,7,9,8.584142422994079e-83,1.4910387948213278e-13,1.2726289643040757e-167,6.99288003467552e-194,3.7136233509603435e-197,8.675223260484899e-281,1.184352358845648e-82,1.6151831905861025e-13
cbow,2,7,10,3.55566994595903e-83,2.3529050873910092e-09,7.32001673206352e-166,6.189847844114988e-199,1.1170606943116045e-195,4.8948322999906894e-297,5.064363879460907e-83,2.5168834413889034e-09
cbow,2,8,5,1.9992358780044849e-87,4.844649073920478e-275,8.797785187185549e-174,5.825270124398509e-09,3.394566995391998e-186,1.2430933475910485e-186,2.288495291635307e-87,5.2114214723808534e-275
cbow,2,8,6,1.90141807568767e-85,1.201647820883864e-237,1.874868029779301e-173,1.584048973294816e-07,2.0691947852129584e-190,6.2667788161189255e-87,2.2731730916593736e-85,1.3697363723842208e-237
cbow,2,8,7,1.6509863072960535e-84,7.950777853306187e-175,1.8105468971642136e-172,2.5237951525652432e-52,2.2777128318774243e-193,0.0136059925998909,2.2052119445158317e-84,8.894394861659301e-175
cbow,2,8,8,2.01341923698336e-84,1.876614436984116e-94,4.768081921194611e-171,1.963852131953652e-118,9.676624957457603e-194,5.267541832324823e-83,2.7497068143776227e-84,2.1194874698581089e-94
cbow,2,8,9,1.541426153844067e-84,1.7048409784122953e-29,1.1947089913505113e-169,1.3629445297431625e-179,6.74247841846278e-194,3.6901638683387476e-235,2.175808557971026e-84,1.9208508728851588e-29
cbow,2,8,10,7.939853076771223e-85,1.2972072376425876e-18,2.679857069590569e-168,1.4325698404530267e-193,1.8151812056006702e-193,2.7479998301225407e-272,1.090036003500043e-84,1.4316984869678114e-18
cbow,2,9,5,2.0212682122459986e-89,4.833050322468105e-281,3.2836244159553168e-174,4.8989281411878215e-25,5.291606456370141e-183,1.7675614534525834e-217,2.3495746032198642e-89,5.189869772088824e-281
cbow,2,9,6,2.0267467523885067e-87,3.7629810343080335e-254,7.1104779290339156e-174,0.629097236232127,2.784242384791499e-186,5.961144444743068e-139,2.5411737196786086e-87,4.046139762574603e-254
cbow,2,9,7,2.696596976412967e-86,4.16159818718328e-211,2.621191144626446e-173,5.965396180586025e-20,7.904199180497198e-189,9.004656160672604e-45,3.32050032554919e-86,4.707895886503035e-211
cbow,2,9,8,5.957695058357805e-86,2.9824614415596e-151,4.0673992093073946e-172,6.593746734982226e-69,3.52795574591907e-190,0.0008606369752132,7.717894409978918e-86,3.429288725107878e-151
cbow,2,9,9,7.823106510290974e-86,5.041785907805509e-86,5.270928694571502e-171,4.1598740734990864e-127,1.1161595458265515e-190,1.776585777589606e-99,9.832453132902062e-86,5.806514991580609e-86
